S_ID,C_ID,SCHL,Region,Division,School_size,Urbanicity,S1,S2_1,S2_2,S2_3,S2_4,S2_5,S2_6,S2_7,S2_7a,S3,S4_1,S4_2,S4_3,S4_4,S4_5,S4_6,S4_7,S4_8,S4_8a,S5_1,S5_2,S5_3,S5_4,S5_5,S5_6,S5_7,S5_8,S5_9,S5_9a,S6,S6a,S7_1,S7_2,S7_3,S7_4,S7_5,S7_6,S7_7,S7_7a,S8,S9a,S9b,S9c,S9d,S9e,S10a,S10_1,S10_2,S10_3,S10_4,S11_1,S11_2,S11_3,S11_4,S11_5,S11_6,S11_7,S11_7a,S12_1,S12_1a,S12_1b,S12_2,S12_2a,S12_2b,S12_2c,S12_3,S12_3a,S12_3b,S12_3c,S12_4,S12_4a,S12_4b,S12_4c,S12_5,S13,S14,S15_1,S15_2,S15_3,S15_4,S15_5,S15_6,S15_7,S15_7a,S16_1,S16_2,S16_3,S16_4,S16_4a,S17_1,S17_2,S17_3,S17_4,S17_5,S17_6,S17_7,S17_8,S17_8a,S18_1,S18_2,S18_3,S18_4,S18_5,S18_6,S18_7,S18_8,S18_8a,S19,S20_1,S20_2,S20_3,S20_4,S20,S21,S21a,S22,S23,S23a,S24,S25,S26,S26a,S26b,S27,S28,S29,S30,S31,S_Coder
841,53,144,2,4,1,5,10,0,1,1,1,1,0,0, ,1,0,1,1,1,1,0,1,0, ,1,1,0,0,1,1,1,0,0, ,10,Makes you more compassionate and passionate about other people and their culture.,0,0,0,0,0,0,1,Deaf girl in my elementary classes taught me some.,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,2,4,4,1,-1,2,2,Volunteer at Church,0,1,0,0, ,0,0,1,1,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,3,15,2, ,239,-2, ,239,239,1, , ,-1,0,2,1995, ,2
845,54,145,4,9,1,6,100,0,1,1,0,0,0,0, ,1,0,1,0,1,0,0,0,0, ,0,0,1,1,0,1,1,0,0, ,5,To be able to discuss and communicate with someone who dosen't understand English.,0,0,0,1,0,0,0, ,3,100,-2,-2,-2,-2,100,3,2,2,2,1,1,1,1,1,4,-1, ,0,-2,-2,0,-2,-2,-2,1,100,-2,-2,0,-2,-2,-2,0,1,-3,4,5,5,2,1,-1,-1, ,0,1,0,0, ,0,0,0,1,0,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,4, ,239,-2, ,239,239,-1, , , ,0,2,1995, ,1
846,54,145,4,9,1,6,100,0,0,1,1,1,0,0, ,2,0,0,1,1,1,1,1,1,improvement,1,1,1,1,1,1,1,1,1,improvement,10,"bilingual have a huge advantage, it is a great skill.",0,0,0,1,0,0,0, ,2,100,-2,-2,-2,-2,100,4,3,3,2,4,2,3,3,5,4,4,Watching novelas,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,100,-2,-2,1,1,2,2,2,6,1,1,1,2,Walking dog,0,0,1,0, ,0,1,1,1,1,1,1,0, ,0,0,0,0,0,0,1,0, ,0,4,4,4,4,16,7,some college,239,-2, ,149,149,3, , ,Mexican-American,0,2,1994,"I feel that learning this language will make me much more successful as a latina, not many latinas are successful, that Is why I am proud to learn this language because I can help people who do not speak english.",1
847,54,145,4,9,1,6,100,1,1,0,0,1,1,0, ,2,0,1,1,0,1,1,1,0, ,0,1,1,0,0,1,0,1,0, ,10,derverse cultures in all areas of the U.S,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,3,2,3,4,-2,4,-2,-2,-2,3,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,6,4,2,1,1,1,1,-1, ,0,1,0,0, ,0,0,0,0,1,1,1,0, ,0,0,0,0,0,1,0,0, ,1,4,4,4,4,16,1, ,239,-2, ,239,239,3, , ,Mexican-American,0,1,1958,This class needs to be broken up into two part semesters because of some of the learning skills of some individuals that have learning disabilities.,1
849,54,145,4,9,1,6,100,0,1,1,0,1,0,1,travel,1,0,0,0,1,1,0,0,1,to travel,0,1,1,0,0,0,1,0,1,Limited languages available at college.,9,"It enables an individual to compete in an increasingly global market it expands a person's knowledge & multicultural understanding, it is practical for daily use.",1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,3,4,4,3,1,1,2,-1, ,0,1,0,0, ,0,0,1,1,1,0,0,1,travel,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,7,"Some college, no degree",239,-2, ,239,239,9,1,3,American,0,2,1991, ,1
850,54,145,4,9,1,6,100,1,1,0,0,0,0,0, ,2,1,0,1,1,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,10, ,0,1,1,1,0,1,0, ,4,100,-2,-2,-2,-2,100,4,4,4,4,5,5,4,3,4,2,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,-1,-1,-1,1,1,4,3,2,1,1,2,1,-1, ,1,0,0,0, ,1,0,1,0,0,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,3,3,2,2,10,9, ,59,22, ,59,59,3, , ,Cuban,0,2,1971, ,1
852,54,145,4,9,1,6,100,0,1,1,0,0,0,0, ,2,0,0,0,1,1,0,1,0, ,1,0,0,0,0,0,1,0,0, ,10,Because languages cross borders,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,8,2,2,4,2,1,2,-1, ,1,1,0,0, ,0,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,6, ,239,-2, ,239,239,1, , ,American,0,1,1990, ,1
853,54,145,4,9,1,6,100,0,1,1,0,0,0,0, ,1,0,0,1,0,0,0,1,0, ,1,0,0,0,0,0,0,0,0, ,6,"Many cultures, Many language",0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,3,5,4,1,1,7,2,-1, ,0,1,0,0, ,0,0,1,0,0,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , ,No,0,2,1979, ,1
855,54,145,4,9,1,6,100,0,1,1,0,0,0,0, ,2,0,0,1,1,1,0,0,0, ,1,0,0,0,0,1,0,0,0, ,7,The world is so much more connected so it helps to be able to speak to others in their language.,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,3,4,3,7,1,3,2,-1, ,0,1,0,0, ,1,0,1,1,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , ,American,0,1,1988, ,1
856,54,145,4,9,1,6,100,0,0,0,0,0,0,1,to try it out,1,0,0,0,0,0,0,0,1,to try it out,0,0,0,0,0,0,1,0,0, ,4,unknown,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,4,2,2,6,1,1,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,0,0,0,1,1,0,0, ,1,4,4,4,4,16,4, ,239,-2, ,239,239,1, , , ,0,1,1996, ,1
857,54,145,4,9,1,6,100,0,0,0,0,1,0,0, ,2,0,0,0,0,0,1,1,0, ,0,0,0,1,0,0,1,0,0, ,7,Spanish culture in USA,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,2,2,2,1,1,1,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,0,0,0,0,0,1,0, ,1,4,4,4,4,16,6, ,239,-2, ,88,239,1, , ,No,0,2,1953, ,1
859,54,145,4,9,1,6,100,0,0,0,0,0,0,1,nursing school,1,0,0,0,0,0,1,1,1,work,1,0,0,1,0,0,1,0,0, ,10,multicultural world,0,0,0,1,0,1,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,3,3,1,2,6,2,-1, ,1,0,0,0, ,0,0,1,1,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,1, , ,No,0,2,1965,I'm very appreciative that we have a college in our community. I am especially thankful to have foreign language courses available.,1
860,54,145,4,9,1,6,100,0,0,0,0,1,0,0, ,2,0,0,1,0,1,0,1,0, ,1,0,0,0,0,0,1,0,0, ,10,It gives us a chance to exchange ideas & makes the world even easier to communicate & live in.,1,0,0,0,0,0,0, ,3,50,-2,-2,-2,-2,50,4,3,4,3,3,2,1,2,1,1,-1, ,0,-2,-2,0,-2,-2,-2,1,50,-2,-2,0,-2,-2,-2,0,1,1,5,3,6,1,5,2,-1, ,1,0,0,0, ,0,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , ,Irish/ Native American,0,2,1974,This has been a wonderful way to learn spanish and become acquainted with college studies again.,1
885,56,146,2,4,2,2,100,0,0,1,0,0,0,0, ,1,0,0,1,1,0,0,0,0, ,0,0,0,1,0,0,0,0,0, ,5,United States speakes English,0,0,1,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,2,2,2,2,1,1,1,1,1,1,-2, ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,1,4,1,1,2,-1, ,0,0,1,0, ,0,0,0,1,0,0,0,0, ,0,1,0,0,0,0,0,0, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , ,Catholic,0,1,1993, ,4
886,56,146,2,4,2,2,100,0,0,0,0,0,0,1,its cheaper,2,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,7,It's used a lot in this country,0,0,1,1,0,0,0, ,2,100,-2,-2,-2,-2,100,3,2,4,4,1,1,1,1,1,3,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,1,2,5,-1,4,1,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,-1,-1,-1,-1,-1,-1,-1,-1, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,3, , , ,0,2,1995, ,4
887,56,146,2,4,2,2,100,0,0,1,0,0,0,0, ,2,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,4,Depends on situation/your goals,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,4,4,4,2,1,4,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,-1,-1,-1,-1,-1,-1,-1,-1, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,1, , , ,0,1,1989, ,4
888,56,146,2,4,2,2,100,1,0,0,0,0,0,0, ,1,1,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,1,took in High School,3,tough to learn,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,3,3,3,2,5,2,5,1,4,4,-2, ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,4,1,1,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,-1,-1,-1,-1,-1,-1,-1,-1, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,1, , ,American,0,1,1993, ,4
889,56,146,2,4,2,2,100,0,1,0,0,0,0,0, ,2,1,0,0,1,0,1,1,1,Travel abroad,0,0,0,1,0,0,1,1,0, ,9,Communicating with people is important,0,1,1,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,1,100,-2,-2,1,100,-2,-2,1,100,-2,-2,0,1,2,3,3,6,2,2,2,-1, ,0,1,0,0, ,0,0,0,0,1,1,1,1,Study Abroad,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , ,Norwegian,0,2,1995, ,4
890,56,146,2,4,2,2,100,0,0,0,0,0,0,1,BA degree,2,1,1,0,0,0,0,1,0, ,1,0,0,1,0,1,0,0,0, ,8,our country is becoming more diverse,0,0,1,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,3,3,3,6,1,1,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,-1,-1,-1,-1,-1,-1,-1,-1, ,1,4,4,3,4,15,5, ,239,-2, ,239,239,1, , ,American,0,1,1994, ,4
891,56,146,2,4,2,2,100,0,0,0,0,0,0,1,to fulfil language requirement at 4 year college,2,0,1,0,0,1,0,0,0, ,1,1,0,0,0,0,1,0,0, ,8,It enables communication across cultures,0,0,1,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,4,2,5,1,1,1,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,0,1,1,0,0,0,1,It requires a lot of time to do it justice,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , , ,0,2,1993, ,4
892,56,146,2,4,2,2,100,0,0,0,1,1,0,0, ,2,0,0,1,0,1,0,1,1,Study abroad & Spanish minor goal,0,0,0,1,1,0,0,0,1,2nd biggest language in the US,10,Networking & binational/multinational relations,0,0,0,1,0,0,0, ,3,640,-2,-2,-2,-2,640,3,2,3,2,1,1,1,1,-1,-1,-1, ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,2,5,2,2,3,-1, ,1,1,0,0, ,0,0,0,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,5, ,239,-2, ,239,181,5, , ,Filipino/SE Asian and Creole,0,2,1995,Native Language- Both English & Tagalog. Tagalog was spoken until age 5.,4
893,56,146,2,4,2,2,100,0,0,1,0,0,0,0, ,1,1,1,1,1,1,0,0,0, ,1,0,0,1,0,0,0,0,0, ,7,Spanish will help me learn the Italian language because it is similar.,0,0,0,1,0,0,0, ,3,60,-2,-2,-2,-2,60,2,2,3,1,1,1,1,1,1,1,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,4,3,2,1,2,2,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,0,0,0,0,0,0,0, ,1,3,3,3,3,12,4, ,239,-2, ,113,239,1, , ,American,0,2,1994, ,4
894,56,146,2,4,2,2,100,0,0,1,0,0,0,0, ,2,1,0,0,1,0,0,0,0, ,1,1,0,1,0,0,1,0,0, ,6,Makes it easier to communicate with people of other countries.,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,3,2,2,1,7,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,1,0,0,1,0,0,0, ,-1,4,4,4,4,16,4, ,239,-2, ,239,239,1, , , ,0,1,1994,I would like to study another language but learning a new language frustrates me.,4
895,56,146,2,4,2,2,100,0,1,1,0,0,0,0, ,2,1,0,0,1,1,0,0,0, ,1,0,0,0,1,0,0,0,0, ,10,We are a world full of many different people and it's good to be aware and knowledgeable about others' cultures and languages,0,1,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,3,2,5,1,1,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,0,0,0,0,0,0,1,It is interesting but it is not my career focus.,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , , ,0,2,1994,"I don't plan on taking any additional language classes, but hope to keep up on the language and use it outside of class in the real world.",4
896,56,146,2,4,2,2,100,0,0,1,0,1,0,0, ,2,1,0,0,0,1,0,0,0, ,0,0,0,1,1,1,1,0,0, ,10,Big world. Lots of people with different backgrounds. I should be able to communicate with as many people as possible,0,0,0,1,0,0,0, ,3,100,-2,-2,-2,-2,100,3,2,4,2,2,2,1,1,1,2,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,4,3,4,4,2,1,3,-1, ,0,1,0,0, ,0,0,1,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,3,15,2, ,239,-2, ,239,239,1, , ,American,0,1,1993, ,4
897,56,146,2,4,2,2,100,0,0,0,0,0,0,1,Spanish here & full time at U of Iowa,2,1,0,0,1,0,0,0,0, ,1,0,0,1,0,0,0,0,0, ,5,Varies on the type of person,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,4,4,5,4,2,1,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,1,0,0,0,0,0,0, ,1,3,4,4,3,14,4, ,239,-2, ,239,239,1, , , ,0,1,1994, ,4
898,57,147,4,9,3,1,50,0,0,0,0,1,0,0, ,2,0,0,1,0,0,0,1,0, ,0,0,0,1,0,0,1,0,0, ,8,Most of the world speaks many langauges.,0,0,0,0,0,1,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,100,-2,-2,0,0,1,5,3,7,1,1,1,-1, ,1,0,0,0, ,0,0,1,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,4, , ,Anishinabe,0,1,1979, ,1
899,57,147,4,9,3,1,50,0,1,1,1,1,0,0, ,1,0,0,0,1,1,1,1,0, ,0,0,1,0,1,0,1,1,0, ,10,Learning different languages can help one understand other cultures better.,1,0,0,0,0,0,1,Online,3,50,-2,-2,-2,-2,50,3,3,3,2,2,1,1,2,1,3,-1, ,0,-2,-2,1,100,40,-2,1,100,40,-2,1,100,40,-2,0,1,5,3,3,3,1,1,4,-1, ,1,0,0,0, ,0,0,0,1,1,1,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,1, , ,Mixed- race,0,1,1994, ,1
900,57,147,4,9,3,1,50,0,0,0,0,1,0,0, ,2,0,0,0,0,1,0,0,1,To be able to understand more about the German language.,0,0,0,0,0,0,1,0,1,I am always intrested in German,10,I am biligal person myself and I see how convenient it is to be able to understand two different languages.,0,0,0,0,0,0,1,"Some school, for a semester but that was over 10 yrs ago.",4,32,-2,-2,-2,-2,32,4,4,4,4,-1,-1,-1,-1,-1,-1,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,50,70,40,0,0,2,3,2,6,1,2,2,-1, ,0,0,0,1,I will continue to take the advance class.,0,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,3,4,3,14,5, ,104,19, ,104,104,5, , ,Chinese American,0,1,1970, ,1
901,57,147,4,9,3,1,50,0,0,0,0,1,0,0, ,2,0,0,1,0,1,0,1,0, ,1,0,0,1,0,0,1,0,0, ,10,"Cultural understanding, valuable job skill, ability to speak with friends, travel comfort",0,0,0,0,0,0,1,Goethe Institut,4,32,50,-2,-2,-2,32,4,4,2,2,3,1,2,1,2,-1,-1, ,1,30,30,1,32,31,-2,0,-2,-2,-2,0,-2,-2,-2,0,1,1,3,2,7,1,1,2,-1, ,1,0,0,0, ,0,0,1,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,6, ,239,-2, ,104,104,5, , ,Chinese American,0,2,1981, ,1
903,57,147,4,9,3,1,50,0,0,0,0,1,0,0, ,2,0,0,0,0,1,0,0,1,To become fluent in my 5th language.,0,0,0,1,1,0,1,0,0, ,10,The connection one has w/ people in their native language is totally different when they're speaking  English as a lingua franca.,0,0,0,1,0,0,1,"self-study,1 year ago Anki",4,80,-2,-2,-2,-2,80,4,4,4,4,3,2,1,-1,-1,-1,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,100,80,-2,0,0,8,2,2,7,1,2,1,-1, ,1,0,0,0, ,0,0,0,0,1,0,0,1,Working towards proficiency and eventual fluency.,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,4,4,16,1, ,184,6, ,184,184,1, , ,Yes- Purtuguese (Azorean),0,1,1972, ,1
904,57,147,4,9,3,1,50,0,0,0,0,1,0,0, ,2,0,0,0,0,1,0,1,0, ,0,0,0,1,0,0,1,0,0, ,3,It connects one to new peoples and expands one's worldview.,0,0,0,0,0,1,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,8,2,2,1,1,2,2,-1, ,1,1,0,0, ,0,0,0,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,6, ,239,-2, ,239,239,1, , ,No,0,1,1992, ,1
905,57,147,4,9,3,1,50,0,0,0,0,1,0,1,Grad school admissions.,2,0,0,1,0,1,0,0,0, ,0,1,0,0,0,0,0,0,0, ,10,"Most people know more than one language, enables greater communication and understanding.",1,0,0,0,0,0,0, ,3,100,-2,-2,-2,-2,100,4,2,3,2,1,2,2,1,1,1,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,8,2,2,7,1,1,2,2,volunteering,1,1,0,0, ,0,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,1, ,239,-2, ,149,149,3, , ,American,0,2,1992, ,1
907,57,147,4,9,3,1,50,0,0,1,0,0,0,0, ,2,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,1,0,0, ,8,"Helps when travelling, exercising the mind.",1,0,0,0,0,0,0, ,3,100,-2,-2,-2,-2,100,2,3,3,3,3,1,1,1,1,1,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,1,3,2,5,1,1,2,-1, ,1,0,0,0, ,0,0,0,1,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,3, ,239,-2, ,239,239,1, , , ,0,1,1963, ,1
908,57,147,4,9,3,1,50,0,0,0,0,1,0,0, ,2,0,0,0,0,1,0,1,1,Travel planned to Germany in 2016,0,0,1,0,0,0,1,0,1,Travel planned to Germany in 2016,10,Builds intellectual skills incourages cross- cultural understanding,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,100,-2,-2,0,0,2,3,2,7,1,1,2,-1, ,1,0,0,0, ,0,0,0,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,6, ,239,-2, ,239,239,1, , ,American,0,2,1980, ,1
909,57,147,4,9,3,1,50,0,0,1,0,0,0,0, ,1,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0, ,10,N.A,0,0,1,1,0,0,0, ,4,280,-2,-2,-2,-2,280,4,4,4,4,3,3,2,2,1,1,-1, ,1,280,-2,1,280,-2,-2,1,280,-2,-2,0,-2,-2,-2,0,1,2,2,2,1,1,2,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,0,0,0,0,0,0,0, ,0,4,4,4,4,16,6, ,162,20, ,163,162,1, , ,N/A,0,1,1993,None,1
910,57,147,4,9,3,1,50,0,0,0,0,1,0,0, ,2,0,0,1,0,1,0,1,0, ,0,0,0,0,0,0,1,0,0, ,10,"It gives you many more opportunities for growth, both professionally and personally",0,0,0,0,0,1,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,1,2,2,6,1,1,2,-1, ,0,1,0,0, ,0,0,1,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,4, ,239,-2, ,239,239,1, , ,N/A,0,2,1982, ,1
911,57,147,4,9,3,1,50,0,0,0,0,1,0,1,relocate to Germany,2,0,0,1,0,1,0,1,0, ,0,0,0,0,0,0,1,0,0, ,1,It wont kill you.,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,100,-2,-2,0,0,2,4,3,7,1,1,2,-1, ,1,0,0,0, ,0,0,0,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , ,No,0,2,1990,"I already have a B.A, B.S, & M.S.",1
913,57,147,4,9,3,1,50,1,0,0,0,1,1,0, ,2,0,0,1,0,1,0,1,0, ,0,1,0,0,0,0,1,0,0, ,10,To see world differently.,1,0,0,0,0,0,0, ,4,32,-2,-2,-2,-2,32,3,3,3,2,5,4,5,2,3,1,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,3,4,3,6,1,2,2,-1, ,1,0,0,0, ,0,0,0,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,3,4,3,14,5, ,239,-2, ,48,48,5, , ,Chinese,0,1,1984,Please continue to offer foreign language courses at city college. This enables us to communicate others with more ease.,1
